"Step","B2-NoAugmentation_run - train_loss_step","B2-NoAugmentation_run - train_loss_step__MIN","B2-NoAugmentation_run - train_loss_step__MAX","B2-MaxPool_run - train_loss_step","B2-MaxPool_run - train_loss_step__MIN","B2-MaxPool_run - train_loss_step__MAX","B2-LowLR_run - train_loss_step","B2-LowLR_run - train_loss_step__MIN","B2-LowLR_run - train_loss_step__MAX","B2-HighLR_run - train_loss_step","B2-HighLR_run - train_loss_step__MIN","B2-HighLR_run - train_loss_step__MAX","B2-No-BatchNorm_run - train_loss_step","B2-No-BatchNorm_run - train_loss_step__MIN","B2-No-BatchNorm_run - train_loss_step__MAX","B2-No-DropConnect_run - train_loss_step","B2-No-DropConnect_run - train_loss_step__MIN","B2-No-DropConnect_run - train_loss_step__MAX","B2-No-Swish_run - train_loss_step","B2-No-Swish_run - train_loss_step__MIN","B2-No-Swish_run - train_loss_step__MAX","B2-No-SE_run - train_loss_step","B2-No-SE_run - train_loss_step__MIN","B2-No-SE_run - train_loss_step__MAX","EfficientNet-B2_run - train_loss_step","EfficientNet-B2_run - train_loss_step__MIN","EfficientNet-B2_run - train_loss_step__MAX","EfficientNet-B1_run - train_loss_step","EfficientNet-B1_run - train_loss_step__MIN","EfficientNet-B1_run - train_loss_step__MAX","EfficientNet-B0_run - train_loss_step","EfficientNet-B0_run - train_loss_step__MIN","EfficientNet-B0_run - train_loss_step__MAX"
"6080","0.0011875126510858536","0.0011875126510858536","0.0011875126510858536","0.5144182443618774","0.5144182443618774","0.5144182443618774","0.9336132407188416","0.9336132407188416","0.9336132407188416","0.3874496817588806","0.3874496817588806","0.3874496817588806","0.0481056272983551","0.0481056272983551","0.0481056272983551","0.031046457588672638","0.031046457588672638","0.031046457588672638","0.1640297919511795","0.1640297919511795","0.1640297919511795","0.17006003856658936","0.17006003856658936","0.17006003856658936","0.14915154874324799","0.14915154874324799","0.14915154874324799","","","","","",""
"6090","0.010956520214676857","0.010956520214676857","0.010956520214676857","0.47908928990364075","0.47908928990364075","0.47908928990364075","0.8465336561203003","0.8465336561203003","0.8465336561203003","0.8093315362930298","0.8093315362930298","0.8093315362930298","0.2818277180194855","0.2818277180194855","0.2818277180194855","0.05834817886352539","0.05834817886352539","0.05834817886352539","0.32130953669548035","0.32130953669548035","0.32130953669548035","0.09379015862941742","0.09379015862941742","0.09379015862941742","0.10845838487148285","0.10845838487148285","0.10845838487148285","","","","","",""
"6100","0.006190873682498932","0.006190873682498932","0.006190873682498932","0.3267780542373657","0.3267780542373657","0.3267780542373657","0.4764123857021332","0.4764123857021332","0.4764123857021332","0.44940385222435","0.44940385222435","0.44940385222435","0.058528654277324677","0.058528654277324677","0.058528654277324677","0.02783329226076603","0.02783329226076603","0.02783329226076603","0.08847415447235107","0.08847415447235107","0.08847415447235107","0.14483816921710968","0.14483816921710968","0.14483816921710968","0.12053965032100677","0.12053965032100677","0.12053965032100677","","","","","",""
"6110","0.13214413821697235","0.13214413821697235","0.13214413821697235","0.3869706392288208","0.3869706392288208","0.3869706392288208","0.5008139610290527","0.5008139610290527","0.5008139610290527","0.5670911073684692","0.5670911073684692","0.5670911073684692","0.030607489868998528","0.030607489868998528","0.030607489868998528","0.13523493707180023","0.13523493707180023","0.13523493707180023","0.1453826129436493","0.1453826129436493","0.1453826129436493","0.11130530387163162","0.11130530387163162","0.11130530387163162","0.18508826196193695","0.18508826196193695","0.18508826196193695","","","","","",""
"6120","0.001685258001089096","0.001685258001089096","0.001685258001089096","0.37361592054367065","0.37361592054367065","0.37361592054367065","0.6036810874938965","0.6036810874938965","0.6036810874938965","0.3418020009994507","0.3418020009994507","0.3418020009994507","0.10893024504184723","0.10893024504184723","0.10893024504184723","0.009980088099837303","0.009980088099837303","0.009980088099837303","0.17430958151817322","0.17430958151817322","0.17430958151817322","0.06336577236652374","0.06336577236652374","0.06336577236652374","0.03510390222072601","0.03510390222072601","0.03510390222072601","","","","","",""
"6130","0.016011230647563934","0.016011230647563934","0.016011230647563934","0.3805401623249054","0.3805401623249054","0.3805401623249054","0.6537670493125916","0.6537670493125916","0.6537670493125916","0.3759724795818329","0.3759724795818329","0.3759724795818329","0.07979800552129745","0.07979800552129745","0.07979800552129745","0.01447172649204731","0.01447172649204731","0.01447172649204731","0.06669162213802338","0.06669162213802338","0.06669162213802338","0.045069530606269836","0.045069530606269836","0.045069530606269836","0.15635806322097778","0.15635806322097778","0.15635806322097778","","","","","",""
"6140","0.09911574423313141","0.09911574423313141","0.09911574423313141","0.1762247085571289","0.1762247085571289","0.1762247085571289","0.6978732347488403","0.6978732347488403","0.6978732347488403","0.425572007894516","0.425572007894516","0.425572007894516","0.193893164396286","0.193893164396286","0.193893164396286","0.00539809837937355","0.00539809837937355","0.00539809837937355","0.2079484462738037","0.2079484462738037","0.2079484462738037","0.09087233245372772","0.09087233245372772","0.09087233245372772","0.028652241453528404","0.028652241453528404","0.028652241453528404","","","","","",""
"6150","0.003032611683011055","0.003032611683011055","0.003032611683011055","0.46633386611938477","0.46633386611938477","0.46633386611938477","0.6698790788650513","0.6698790788650513","0.6698790788650513","0.34517601132392883","0.34517601132392883","0.34517601132392883","0.02897908166050911","0.02897908166050911","0.02897908166050911","0.009468989446759224","0.009468989446759224","0.009468989446759224","0.08181829005479813","0.08181829005479813","0.08181829005479813","0.1562119424343109","0.1562119424343109","0.1562119424343109","0.05565789341926575","0.05565789341926575","0.05565789341926575","","","","","",""
"6160","0.0175175704061985","0.0175175704061985","0.0175175704061985","0.1398783177137375","0.1398783177137375","0.1398783177137375","0.5419508814811707","0.5419508814811707","0.5419508814811707","0.4016345143318176","0.4016345143318176","0.4016345143318176","0.0730796605348587","0.0730796605348587","0.0730796605348587","0.019598450511693954","0.019598450511693954","0.019598450511693954","0.1431390941143036","0.1431390941143036","0.1431390941143036","0.06420733779668808","0.06420733779668808","0.06420733779668808","0.05872735008597374","0.05872735008597374","0.05872735008597374","","","","","",""
"6170","0.032938819378614426","0.032938819378614426","0.032938819378614426","0.3591724634170532","0.3591724634170532","0.3591724634170532","0.5122853517532349","0.5122853517532349","0.5122853517532349","0.31084418296813965","0.31084418296813965","0.31084418296813965","0.06383343786001205","0.06383343786001205","0.06383343786001205","0.03493192791938782","0.03493192791938782","0.03493192791938782","0.21409307420253754","0.21409307420253754","0.21409307420253754","0.23376475274562836","0.23376475274562836","0.23376475274562836","0.11142108589410782","0.11142108589410782","0.11142108589410782","","","","","",""
"6180","0.00031189434230327606","0.00031189434230327606","0.00031189434230327606","0.37817105650901794","0.37817105650901794","0.37817105650901794","0.6229720115661621","0.6229720115661621","0.6229720115661621","0.24275687336921692","0.24275687336921692","0.24275687336921692","0.0677156001329422","0.0677156001329422","0.0677156001329422","0.03785153105854988","0.03785153105854988","0.03785153105854988","0.2006692886352539","0.2006692886352539","0.2006692886352539","0.16138656437397003","0.16138656437397003","0.16138656437397003","0.10932831466197968","0.10932831466197968","0.10932831466197968","","","","","",""
"6190","0.009660540148615837","0.009660540148615837","0.009660540148615837","0.4121832847595215","0.4121832847595215","0.4121832847595215","0.6320416927337646","0.6320416927337646","0.6320416927337646","0.59624183177948","0.59624183177948","0.59624183177948","0.02072523906826973","0.02072523906826973","0.02072523906826973","0.09462762624025345","0.09462762624025345","0.09462762624025345","0.09803669154644012","0.09803669154644012","0.09803669154644012","0.17300938069820404","0.17300938069820404","0.17300938069820404","0.03640424832701683","0.03640424832701683","0.03640424832701683","","","","","",""
"6200","0.0037621241062879562","0.0037621241062879562","0.0037621241062879562","0.46177220344543457","0.46177220344543457","0.46177220344543457","0.6261459589004517","0.6261459589004517","0.6261459589004517","0.3599202036857605","0.3599202036857605","0.3599202036857605","0.04062916338443756","0.04062916338443756","0.04062916338443756","0.038837652653455734","0.038837652653455734","0.038837652653455734","0.09362039715051651","0.09362039715051651","0.09362039715051651","0.11775311827659607","0.11775311827659607","0.11775311827659607","0.036226242780685425","0.036226242780685425","0.036226242780685425","","","","","",""
"6210","0.0011595133692026138","0.0011595133692026138","0.0011595133692026138","0.4615193009376526","0.4615193009376526","0.4615193009376526","0.6940667033195496","0.6940667033195496","0.6940667033195496","0.33738863468170166","0.33738863468170166","0.33738863468170166","0.08122850209474564","0.08122850209474564","0.08122850209474564","0.01620306260883808","0.01620306260883808","0.01620306260883808","0.03807162493467331","0.03807162493467331","0.03807162493467331","0.05557408183813095","0.05557408183813095","0.05557408183813095","0.06748706847429276","0.06748706847429276","0.06748706847429276","","","","","",""
"6220","0.0011409111320972443","0.0011409111320972443","0.0011409111320972443","0.5745730400085449","0.5745730400085449","0.5745730400085449","0.5595074892044067","0.5595074892044067","0.5595074892044067","0.5092315673828125","0.5092315673828125","0.5092315673828125","0.08427774161100388","0.08427774161100388","0.08427774161100388","0.07221352308988571","0.07221352308988571","0.07221352308988571","0.13436290621757507","0.13436290621757507","0.13436290621757507","0.05359971150755882","0.05359971150755882","0.05359971150755882","0.09325151890516281","0.09325151890516281","0.09325151890516281","","","","","",""
"6230","0.0011557694524526596","0.0011557694524526596","0.0011557694524526596","0.544251024723053","0.544251024723053","0.544251024723053","0.7517234086990356","0.7517234086990356","0.7517234086990356","0.31776922941207886","0.31776922941207886","0.31776922941207886","0.045040957629680634","0.045040957629680634","0.045040957629680634","0.023618431761860847","0.023618431761860847","0.023618431761860847","0.11771884560585022","0.11771884560585022","0.11771884560585022","0.023219719529151917","0.023219719529151917","0.023219719529151917","0.018107421696186066","0.018107421696186066","0.018107421696186066","","","","","",""
"6240","0.000832555815577507","0.000832555815577507","0.000832555815577507","0.5711897611618042","0.5711897611618042","0.5711897611618042","0.6225987672805786","0.6225987672805786","0.6225987672805786","0.6363666653633118","0.6363666653633118","0.6363666653633118","0.029597382992506027","0.029597382992506027","0.029597382992506027","0.0323849581182003","0.0323849581182003","0.0323849581182003","0.24621321260929108","0.24621321260929108","0.24621321260929108","0.19975781440734863","0.19975781440734863","0.19975781440734863","0.12083965539932251","0.12083965539932251","0.12083965539932251","","","","","",""
"6250","0.13615180552005768","0.13615180552005768","0.13615180552005768","0.42841213941574097","0.42841213941574097","0.42841213941574097","0.5673218369483948","0.5673218369483948","0.5673218369483948","0.40035149455070496","0.40035149455070496","0.40035149455070496","0.03207536041736603","0.03207536041736603","0.03207536041736603","0.03159718960523605","0.03159718960523605","0.03159718960523605","0.0758061408996582","0.0758061408996582","0.0758061408996582","0.028362303972244263","0.028362303972244263","0.028362303972244263","0.10383491963148117","0.10383491963148117","0.10383491963148117","","","","","",""
"6260","0.0010294858366250992","0.0010294858366250992","0.0010294858366250992","0.4048672914505005","0.4048672914505005","0.4048672914505005","0.4774784445762634","0.4774784445762634","0.4774784445762634","0.5724467039108276","0.5724467039108276","0.5724467039108276","0.08604840189218521","0.08604840189218521","0.08604840189218521","0.0413532629609108","0.0413532629609108","0.0413532629609108","0.16881020367145538","0.16881020367145538","0.16881020367145538","0.14499656856060028","0.14499656856060028","0.14499656856060028","0.1491185426712036","0.1491185426712036","0.1491185426712036","","","","","",""
"6270","0.0012684687972068787","0.0012684687972068787","0.0012684687972068787","0.34995174407958984","0.34995174407958984","0.34995174407958984","0.6367846131324768","0.6367846131324768","0.6367846131324768","0.31470105051994324","0.31470105051994324","0.31470105051994324","0.14875301718711853","0.14875301718711853","0.14875301718711853","0.02782408893108368","0.02782408893108368","0.02782408893108368","0.1525733470916748","0.1525733470916748","0.1525733470916748","0.10390670597553253","0.10390670597553253","0.10390670597553253","0.030548162758350372","0.030548162758350372","0.030548162758350372","","","","","",""
"6280","0.005978209897875786","0.005978209897875786","0.005978209897875786","0.2656700611114502","0.2656700611114502","0.2656700611114502","0.5442451238632202","0.5442451238632202","0.5442451238632202","0.2675814628601074","0.2675814628601074","0.2675814628601074","0.06546586751937866","0.06546586751937866","0.06546586751937866","0.051494061946868896","0.051494061946868896","0.051494061946868896","0.12937870621681213","0.12937870621681213","0.12937870621681213","0.10218646377325058","0.10218646377325058","0.10218646377325058","0.0680910050868988","0.0680910050868988","0.0680910050868988","","","","","",""
"6290","0.004504317417740822","0.004504317417740822","0.004504317417740822","0.3682505786418915","0.3682505786418915","0.3682505786418915","0.6004891991615295","0.6004891991615295","0.6004891991615295","0.4711909890174866","0.4711909890174866","0.4711909890174866","0.03686637058854103","0.03686637058854103","0.03686637058854103","0.04079991206526756","0.04079991206526756","0.04079991206526756","0.1108492910861969","0.1108492910861969","0.1108492910861969","0.16701607406139374","0.16701607406139374","0.16701607406139374","0.1016775593161583","0.1016775593161583","0.1016775593161583","","","","","",""
"6300","0.0013617705553770065","0.0013617705553770065","0.0013617705553770065","0.15539543330669403","0.15539543330669403","0.15539543330669403","0.822623610496521","0.822623610496521","0.822623610496521","0.3954924941062927","0.3954924941062927","0.3954924941062927","0.06425508856773376","0.06425508856773376","0.06425508856773376","0.029560549184679985","0.029560549184679985","0.029560549184679985","0.17322209477424622","0.17322209477424622","0.17322209477424622","0.05618250370025635","0.05618250370025635","0.05618250370025635","0.1316433995962143","0.1316433995962143","0.1316433995962143","","","","","",""
"6310","0.0009272359311580658","0.0009272359311580658","0.0009272359311580658","0.36841291189193726","0.36841291189193726","0.36841291189193726","0.6191836595535278","0.6191836595535278","0.6191836595535278","0.3017120659351349","0.3017120659351349","0.3017120659351349","0.15514321625232697","0.15514321625232697","0.15514321625232697","0.0055335164070129395","0.0055335164070129395","0.0055335164070129395","0.14973857998847961","0.14973857998847961","0.14973857998847961","0.12904691696166992","0.12904691696166992","0.12904691696166992","0.011606002226471901","0.011606002226471901","0.011606002226471901","","","","","",""
"6320","0.01072659157216549","0.01072659157216549","0.01072659157216549","0.4882647395133972","0.4882647395133972","0.4882647395133972","0.7229433059692383","0.7229433059692383","0.7229433059692383","0.3504491150379181","0.3504491150379181","0.3504491150379181","0.07941491901874542","0.07941491901874542","0.07941491901874542","0.028095221146941185","0.028095221146941185","0.028095221146941185","0.07230384647846222","0.07230384647846222","0.07230384647846222","0.07712794840335846","0.07712794840335846","0.07712794840335846","0.014721335843205452","0.014721335843205452","0.014721335843205452","","","","","",""
"6330","0.0007441379129886627","0.0007441379129886627","0.0007441379129886627","0.4994325041770935","0.4994325041770935","0.4994325041770935","0.5608403086662292","0.5608403086662292","0.5608403086662292","0.41821354627609253","0.41821354627609253","0.41821354627609253","0.22972550988197327","0.22972550988197327","0.22972550988197327","0.00573628768324852","0.00573628768324852","0.00573628768324852","0.07571130245923996","0.07571130245923996","0.07571130245923996","0.13658371567726135","0.13658371567726135","0.13658371567726135","0.08112359046936035","0.08112359046936035","0.08112359046936035","","","","","",""
"6340","0.00013009458780288696","0.00013009458780288696","0.00013009458780288696","0.4509600102901459","0.4509600102901459","0.4509600102901459","0.6770351529121399","0.6770351529121399","0.6770351529121399","0.2507352828979492","0.2507352828979492","0.2507352828979492","0.05829539895057678","0.05829539895057678","0.05829539895057678","0.051699914038181305","0.051699914038181305","0.051699914038181305","0.09325627982616425","0.09325627982616425","0.09325627982616425","0.04744461923837662","0.04744461923837662","0.04744461923837662","0.022849736735224724","0.022849736735224724","0.022849736735224724","","","","","",""
"6350","0.00045133568346500397","0.00045133568346500397","0.00045133568346500397","0.3522084355354309","0.3522084355354309","0.3522084355354309","0.8395850658416748","0.8395850658416748","0.8395850658416748","0.18392957746982574","0.18392957746982574","0.18392957746982574","0.13811282813549042","0.13811282813549042","0.13811282813549042","0.025883952155709267","0.025883952155709267","0.025883952155709267","0.18433493375778198","0.18433493375778198","0.18433493375778198","0.06959991157054901","0.06959991157054901","0.06959991157054901","0.1317991316318512","0.1317991316318512","0.1317991316318512","","","","","",""
"6360","0.0014468804001808167","0.0014468804001808167","0.0014468804001808167","0.39070484042167664","0.39070484042167664","0.39070484042167664","0.7431144118309021","0.7431144118309021","0.7431144118309021","0.4534953832626343","0.4534953832626343","0.4534953832626343","0.15455351769924164","0.15455351769924164","0.15455351769924164","0.019110357388854027","0.019110357388854027","0.019110357388854027","0.08071322739124298","0.08071322739124298","0.08071322739124298","0.07911639660596848","0.07911639660596848","0.07911639660596848","0.12689624726772308","0.12689624726772308","0.12689624726772308","","","","","",""
"6370","0.009461365640163422","0.009461365640163422","0.009461365640163422","0.2604809105396271","0.2604809105396271","0.2604809105396271","0.6551293134689331","0.6551293134689331","0.6551293134689331","0.5505497455596924","0.5505497455596924","0.5505497455596924","0.07980417460203171","0.07980417460203171","0.07980417460203171","0.03581874445080757","0.03581874445080757","0.03581874445080757","0.3378182053565979","0.3378182053565979","0.3378182053565979","0.16482876241207123","0.16482876241207123","0.16482876241207123","0.09219419211149216","0.09219419211149216","0.09219419211149216","","","","","",""
"6380","0.010294255800545216","0.010294255800545216","0.010294255800545216","0.33704015612602234","0.33704015612602234","0.33704015612602234","0.750766932964325","0.750766932964325","0.750766932964325","0.6307088732719421","0.6307088732719421","0.6307088732719421","0.07101701200008392","0.07101701200008392","0.07101701200008392","0.28127437829971313","0.28127437829971313","0.28127437829971313","0.5363255739212036","0.5363255739212036","0.5363255739212036","0.08192963153123856","0.08192963153123856","0.08192963153123856","0.1864439696073532","0.1864439696073532","0.1864439696073532","","","","","",""
"6390","0.0036031045019626617","0.0036031045019626617","0.0036031045019626617","0.2770412266254425","0.2770412266254425","0.2770412266254425","0.8536810278892517","0.8536810278892517","0.8536810278892517","0.3356534540653229","0.3356534540653229","0.3356534540653229","0.03556720167398453","0.03556720167398453","0.03556720167398453","0.06717123836278915","0.06717123836278915","0.06717123836278915","0.1294797956943512","0.1294797956943512","0.1294797956943512","0.040491774678230286","0.040491774678230286","0.040491774678230286","0.16129270195960999","0.16129270195960999","0.16129270195960999","","","","","",""
"6400","0.003722177818417549","0.003722177818417549","0.003722177818417549","0.29150089621543884","0.29150089621543884","0.29150089621543884","0.6106997728347778","0.6106997728347778","0.6106997728347778","0.3066352605819702","0.3066352605819702","0.3066352605819702","0.10678991675376892","0.10678991675376892","0.10678991675376892","0.0071831680834293365","0.0071831680834293365","0.0071831680834293365","0.1630849987268448","0.1630849987268448","0.1630849987268448","0.06836332380771637","0.06836332380771637","0.06836332380771637","0.07512291520833969","0.07512291520833969","0.07512291520833969","","","","","",""
"6410","0.0004811994731426239","0.0004811994731426239","0.0004811994731426239","0.3956841826438904","0.3956841826438904","0.3956841826438904","0.6327828168869019","0.6327828168869019","0.6327828168869019","0.41118907928466797","0.41118907928466797","0.41118907928466797","0.2164802998304367","0.2164802998304367","0.2164802998304367","0.035756662487983704","0.035756662487983704","0.035756662487983704","0.16947372257709503","0.16947372257709503","0.16947372257709503","0.06548964977264404","0.06548964977264404","0.06548964977264404","0.10848630964756012","0.10848630964756012","0.10848630964756012","","","","","",""
"6420","0.006744666025042534","0.006744666025042534","0.006744666025042534","0.3064820468425751","0.3064820468425751","0.3064820468425751","0.7237514853477478","0.7237514853477478","0.7237514853477478","0.3103659749031067","0.3103659749031067","0.3103659749031067","0.06152395159006119","0.06152395159006119","0.06152395159006119","0.04011159390211105","0.04011159390211105","0.04011159390211105","0.17278043925762177","0.17278043925762177","0.17278043925762177","0.05041127651929855","0.05041127651929855","0.05041127651929855","0.0784141793847084","0.0784141793847084","0.0784141793847084","","","","","",""
"6430","0.005257127806544304","0.005257127806544304","0.005257127806544304","0.45334798097610474","0.45334798097610474","0.45334798097610474","0.7266573905944824","0.7266573905944824","0.7266573905944824","0.3782883882522583","0.3782883882522583","0.3782883882522583","0.10507719218730927","0.10507719218730927","0.10507719218730927","0.020532552152872086","0.020532552152872086","0.020532552152872086","0.2275225669145584","0.2275225669145584","0.2275225669145584","0.09616227447986603","0.09616227447986603","0.09616227447986603","0.03329287841916084","0.03329287841916084","0.03329287841916084","","","","","",""
"6440","0.031176382675766945","0.031176382675766945","0.031176382675766945","0.49915823340415955","0.49915823340415955","0.49915823340415955","0.5921509861946106","0.5921509861946106","0.5921509861946106","0.3996996283531189","0.3996996283531189","0.3996996283531189","0.14915098249912262","0.14915098249912262","0.14915098249912262","0.053367286920547485","0.053367286920547485","0.053367286920547485","0.15331900119781494","0.15331900119781494","0.15331900119781494","0.056160807609558105","0.056160807609558105","0.056160807609558105","0.10848166048526764","0.10848166048526764","0.10848166048526764","","","","","",""
"6450","0.0017412621527910233","0.0017412621527910233","0.0017412621527910233","0.5239843130111694","0.5239843130111694","0.5239843130111694","0.6114487051963806","0.6114487051963806","0.6114487051963806","0.2965549826622009","0.2965549826622009","0.2965549826622009","0.08459313958883286","0.08459313958883286","0.08459313958883286","0.06111305207014084","0.06111305207014084","0.06111305207014084","0.1065412238240242","0.1065412238240242","0.1065412238240242","0.07143547385931015","0.07143547385931015","0.07143547385931015","0.02954559028148651","0.02954559028148651","0.02954559028148651","","","","","",""
"6460","0.0005714148283004761","0.0005714148283004761","0.0005714148283004761","0.29230353236198425","0.29230353236198425","0.29230353236198425","0.712715208530426","0.712715208530426","0.712715208530426","0.15184399485588074","0.15184399485588074","0.15184399485588074","0.06470344960689545","0.06470344960689545","0.06470344960689545","0.052293889224529266","0.052293889224529266","0.052293889224529266","0.1655902862548828","0.1655902862548828","0.1655902862548828","0.025962980464100838","0.025962980464100838","0.025962980464100838","0.02193642221391201","0.02193642221391201","0.02193642221391201","","","","","",""
"6470","0.00023269839584827423","0.00023269839584827423","0.00023269839584827423","0.5060833096504211","0.5060833096504211","0.5060833096504211","0.6286109089851379","0.6286109089851379","0.6286109089851379","0.2018168419599533","0.2018168419599533","0.2018168419599533","0.012916883453726768","0.012916883453726768","0.012916883453726768","0.04596027731895447","0.04596027731895447","0.04596027731895447","0.13452671468257904","0.13452671468257904","0.13452671468257904","0.07633618265390396","0.07633618265390396","0.07633618265390396","0.24041667580604553","0.24041667580604553","0.24041667580604553","","","","","",""
"6480","0.00047994405031204224","0.00047994405031204224","0.00047994405031204224","0.39512574672698975","0.39512574672698975","0.39512574672698975","0.46918898820877075","0.46918898820877075","0.46918898820877075","0.3656938970088959","0.3656938970088959","0.3656938970088959","0.224442258477211","0.224442258477211","0.224442258477211","0.021651625633239746","0.021651625633239746","0.021651625633239746","0.13001501560211182","0.13001501560211182","0.13001501560211182","0.11361377686262131","0.11361377686262131","0.11361377686262131","0.14331500232219696","0.14331500232219696","0.14331500232219696","","","","","",""
"6490","0.0003098640590906143","0.0003098640590906143","0.0003098640590906143","0.23201721906661987","0.23201721906661987","0.23201721906661987","0.7156633138656616","0.7156633138656616","0.7156633138656616","0.4094316363334656","0.4094316363334656","0.4094316363334656","0.1333387792110443","0.1333387792110443","0.1333387792110443","0.00747697614133358","0.00747697614133358","0.00747697614133358","0.050218336284160614","0.050218336284160614","0.050218336284160614","0.047145117074251175","0.047145117074251175","0.047145117074251175","0.05609291046857834","0.05609291046857834","0.05609291046857834","","","","","",""
"6500","0.0038118381053209305","0.0038118381053209305","0.0038118381053209305","0.32259401679039","0.32259401679039","0.32259401679039","0.6397317051887512","0.6397317051887512","0.6397317051887512","0.29881682991981506","0.29881682991981506","0.29881682991981506","0.04118247702717781","0.04118247702717781","0.04118247702717781","0.027599042281508446","0.027599042281508446","0.027599042281508446","0.1107422411441803","0.1107422411441803","0.1107422411441803","0.030009593814611435","0.030009593814611435","0.030009593814611435","0.04507695883512497","0.04507695883512497","0.04507695883512497","","","","","",""
"6510","0.0030942726880311966","0.0030942726880311966","0.0030942726880311966","0.2831113338470459","0.2831113338470459","0.2831113338470459","0.6576945185661316","0.6576945185661316","0.6576945185661316","0.40441054105758667","0.40441054105758667","0.40441054105758667","0.06463471055030823","0.06463471055030823","0.06463471055030823","0.033803246915340424","0.033803246915340424","0.033803246915340424","0.09186641126871109","0.09186641126871109","0.09186641126871109","0.15244442224502563","0.15244442224502563","0.15244442224502563","0.04435158148407936","0.04435158148407936","0.04435158148407936","","","","","",""
"6520","0.0005497019737958908","0.0005497019737958908","0.0005497019737958908","0.11135955154895782","0.11135955154895782","0.11135955154895782","0.6219280958175659","0.6219280958175659","0.6219280958175659","0.32637032866477966","0.32637032866477966","0.32637032866477966","0.048131514340639114","0.048131514340639114","0.048131514340639114","0.008137144148349762","0.008137144148349762","0.008137144148349762","0.07124465703964233","0.07124465703964233","0.07124465703964233","0.17445707321166992","0.17445707321166992","0.17445707321166992","0.029660075902938843","0.029660075902938843","0.029660075902938843","","","","","",""
"6530","0.02105921320617199","0.02105921320617199","0.02105921320617199","0.28348007798194885","0.28348007798194885","0.28348007798194885","0.648825466632843","0.648825466632843","0.648825466632843","0.20659038424491882","0.20659038424491882","0.20659038424491882","0.038023896515369415","0.038023896515369415","0.038023896515369415","0.0215787161141634","0.0215787161141634","0.0215787161141634","0.24334575235843658","0.24334575235843658","0.24334575235843658","0.08931201696395874","0.08931201696395874","0.08931201696395874","0.0707317590713501","0.0707317590713501","0.0707317590713501","","","","","",""
"6540","0.013407731428742409","0.013407731428742409","0.013407731428742409","0.40668004751205444","0.40668004751205444","0.40668004751205444","0.5551716089248657","0.5551716089248657","0.5551716089248657","0.3875604569911957","0.3875604569911957","0.3875604569911957","0.029204871505498886","0.029204871505498886","0.029204871505498886","0.027470383793115616","0.027470383793115616","0.027470383793115616","0.06843649595975876","0.06843649595975876","0.06843649595975876","0.038970060646533966","0.038970060646533966","0.038970060646533966","0.12192092090845108","0.12192092090845108","0.12192092090845108","","","","","",""
"6550","0.0009219944477081299","0.0009219944477081299","0.0009219944477081299","0.2635640799999237","0.2635640799999237","0.2635640799999237","0.8040332794189453","0.8040332794189453","0.8040332794189453","0.2781316936016083","0.2781316936016083","0.2781316936016083","0.013836976140737534","0.013836976140737534","0.013836976140737534","0.01096937246620655","0.01096937246620655","0.01096937246620655","0.080436572432518","0.080436572432518","0.080436572432518","0.22523392736911774","0.22523392736911774","0.22523392736911774","0.04139797389507294","0.04139797389507294","0.04139797389507294","","","","","",""
"6560","0.0008614882826805115","0.0008614882826805115","0.0008614882826805115","0.40322962403297424","0.40322962403297424","0.40322962403297424","0.6157838702201843","0.6157838702201843","0.6157838702201843","0.48570001125335693","0.48570001125335693","0.48570001125335693","0.05971739441156387","0.05971739441156387","0.05971739441156387","0.016981856897473335","0.016981856897473335","0.016981856897473335","0.1471225470304489","0.1471225470304489","0.1471225470304489","0.11241087317466736","0.11241087317466736","0.11241087317466736","0.011445797979831696","0.011445797979831696","0.011445797979831696","","","","","",""
"6570","0.00024222396314144135","0.00024222396314144135","0.00024222396314144135","0.2250189185142517","0.2250189185142517","0.2250189185142517","0.49031344056129456","0.49031344056129456","0.49031344056129456","0.38778626918792725","0.38778626918792725","0.38778626918792725","0.09893413633108139","0.09893413633108139","0.09893413633108139","0.07492300122976303","0.07492300122976303","0.07492300122976303","0.10684403032064438","0.10684403032064438","0.10684403032064438","0.0699969008564949","0.0699969008564949","0.0699969008564949","0.04016581177711487","0.04016581177711487","0.04016581177711487","","","","","",""
"6580","0.0005334801971912384","0.0005334801971912384","0.0005334801971912384","0.49163731932640076","0.49163731932640076","0.49163731932640076","0.6873793601989746","0.6873793601989746","0.6873793601989746","0.5341900587081909","0.5341900587081909","0.5341900587081909","0.17184500396251678","0.17184500396251678","0.17184500396251678","0.017253322526812553","0.017253322526812553","0.017253322526812553","0.09933382272720337","0.09933382272720337","0.09933382272720337","0.16564328968524933","0.16564328968524933","0.16564328968524933","0.033453673124313354","0.033453673124313354","0.033453673124313354","","","","","",""
"6590","0.009432917460799217","0.009432917460799217","0.009432917460799217","0.5914588570594788","0.5914588570594788","0.5914588570594788","0.7367676496505737","0.7367676496505737","0.7367676496505737","0.5102511048316956","0.5102511048316956","0.5102511048316956","0.05619122087955475","0.05619122087955475","0.05619122087955475","0.0356779471039772","0.0356779471039772","0.0356779471039772","0.06754346191883087","0.06754346191883087","0.06754346191883087","0.16166265308856964","0.16166265308856964","0.16166265308856964","0.05991297960281372","0.05991297960281372","0.05991297960281372","","","","","",""
